variables,values
"Pre_{215_PV_1,2}",0.7460000000000001
"Pre_{313_PV_1,2}",0.31
"Pre_{101_PV_4,2}",0.167
"Pre_{119_PV_1,2}",0.0
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.7320000000000002
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",8.711434618785933
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",6.121
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",5.779848850783505
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.0
"Pre_{312_PV_1,3}",0.07200000000000001
"Pre_{102_PV_1,3}",0.088
"Pre_{101_PV_1,3}",0.126
"Pre_{324_PV_2,3}",0.17800000000000002
"Pre_{313_PV_2,3}",0.188
"Pre_{104_PV_1,3}",0.08800000000000001
"Pre_{101_PV_2,3}",0.131
"Pre_{310_PV_2,3}",0.09300000000000001
"Pre_{113_PV_1,3}",0.37200000000000005
"Pre_{314_PV_1,3}",0.069
"Pre_{324_PV_1,3}",0.135
"Pre_{103_PV_1,3}",0.11699999999999999
"Pre_{314_PV_2,3}",0.111
"Pre_{102_PV_2,3}",0.111
"Pre_{314_PV_3,3}",0.10099999999999999
"Pre_{320_PV_1,3}",0.17
"Pre_{101_PV_3,3}",0.098
"Pre_{319_PV_1,3}",0.21300000000000002
"Pre_{314_PV_4,3}",0.129
"Pre_{310_PV_1,3}",0.001
"Pre_{215_PV_1,3}",0.515
"Pre_{313_PV_1,3}",0.272
"Pre_{101_PV_4,3}",0.09699999999999999
"Pre_{119_PV_1,3}",0.122
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.348
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",5.471095017161176
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",4.912000000000001
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",4.2410000000000005
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7401484164895866
"Fbr_{A1,1}",0.05561845902331925
"Fbr_{A2,1}",0.1568921302134098
"Fbr_{A5,1}",0.5455552722851923
"Fbr_{A4,1}",0.5205069233626926
"Fbr_{A7,1}",-1.1876948427250091
"Fbr_{A6,1}",0.39901864914894575
"Fbr_{A8,1}",0.13177327913813106
"Fbr_{A9,1}",0.3671742443281831
"Fbr_{A10,1}",-0.1688741279112991
"Fbr_{AB1,1}",1.75
"Fbr_{A11,1}",1.0181730135853204
"Fbr_{A12-1,1}",0.01558855245102364
"Fbr_{A13-2,1}",0.10429455353429673
"Fbr_{A14,1}",-0.19381719282814347
"Fbr_{A15,1}",-0.1791048634513
"Fbr_{A17,1}",-0.35342063059519546
"Fbr_{A16,1}",-0.368350383558891
"Fbr_{A18,1}",0.6156161995764409
"Fbr_{A19,1}",-1.1777837759634777
"Fbr_{A21,1}",-1.1216227199211726
"Fbr_{A20,1}",0.5890972258746772
"Fbr_{AB2,1}",1.3881907572783632
"Fbr_{A22,1}",-1.5755640307395256
"Fbr_{A23,1}",-2.196896302714355
"Fbr_{A25-1,1}",-1.0824537263578318
"Fbr_{A26,1}",1.1876948427250091
"Fbr_{A25-2,1}",-1.0824537263578247
"Fbr_{A24,1}",0.8619617286502963
"Fbr_{A28,1}",2.007985533821833
"Fbr_{A27,1}",-2.3182358433244734
"Fbr_{A29,1}",0.5674617827772449
"Fbr_{A30,1}",-2.8856976261017184
"Fbr_{A31-1,1}",-0.5909198081166408
"Fbr_{A31-2,1}",-0.5909198081166408
"Fbr_{A32-2,1}",0.5285820263389863
"Fbr_{A32-1,1}",0.5285820263389869
"Fbr_{A33-2,1}",0.1923799556582848
"Fbr_{A33-1,1}",0.1923799556582848
"Fbr_{A34,1}",-4.346747068948954
"Fbr_{AB3,1}",2.737573160655871
"Fbr_{B2,1}",-0.40630656627017325
"Fbr_{B1,1}",-0.10811196570901069
"Fbr_{B3,1}",0.6259094984212893
"Fbr_{B5,1}",0.48258325506448246
"Fbr_{B4,1}",0.346847591679126
"Fbr_{B7,1}",-0.7298157814718162
"Fbr_{B6,1}",0.9926608259384984
"Fbr_{B8,1}",-0.09750119057350554
"Fbr_{B9,1}",0.19957485598971036
"Fbr_{B10,1}",-0.3340577501565702
"Fbr_{B11,1}",-0.7505891592105263
"Fbr_{B13-2,1}",-0.77242804362882
"Fbr_{B12-1,1}",-1.004967085381705
"Fbr_{B15,1}",-0.6788028617482906
"Fbr_{B14,1}",-0.4818294111631617
"Fbr_{B17,1}",-1.1388572072213015
"Fbr_{B16,1}",-0.9389728189427955
"Fbr_{B19,1}",-1.0438595350246127
"Fbr_{B18,1}",-0.37694269508135125
"Fbr_{B20,1}",-0.021898050401653636
"Fbr_{B21,1}",-1.7957620185679384
"Fbr_{B22,1}",-1.9900897630093206
"Fbr_{B23,1}",-2.2087739101193495
"Fbr_{B26,1}",0.7298157814718162
"Fbr_{B25-1,1}",-0.6947216433165669
"Fbr_{B24,1}",0.14432415468178625
"Fbr_{B25-2,1}",-0.6947216433165669
"Fbr_{B27,1}",-1.5792874696642942
"Fbr_{B28,1}",0.46436638685831666
"Fbr_{B29,1}",1.1318891415166024
"Fbr_{B30,1}",0.026396549474967668
"Fbr_{B31-2,1}",-0.43384018931012175
"Fbr_{B31-1,1}",-0.4338401893101178
"Fbr_{B32-1,1}",-0.31124335783926227
"Fbr_{B32-2,1}",-0.31124335783926305
"Fbr_{B33-1,1}",-0.6955450073550521
"Fbr_{B33-2,1}",-0.6955450073550521
"Fbr_{B34,1}",-0.026396549474967668
"Fbr_{C1,1}",0.23034586859501027
"Fbr_{C2,1}",-0.7554733603848913
"Fbr_{C3,1}",-0.19569352117852595
"Fbr_{C5,1}",-0.09253327728209226
"Fbr_{C4,1}",-0.3245249120667769
"Fbr_{C7,1}",-1.7398778083698918
"Fbr_{C6,1}",0.3050360930376304
"Fbr_{C8,1}",-0.8184207913229172
"Fbr_{C9,1}",-0.6695665945188768
"Fbr_{C10,1}",-1.000233812131215
"Fbr_{C11,1}",-0.8342835798245614
"Fbr_{C13-2,1}",-0.8437015332034947
"Fbr_{C12-1,1}",-1.1318819838210665
"Fbr_{C15,1}",-1.4628123377057913
"Fbr_{C14,1}",-1.197451356154938
"Fbr_{C16,1}",-1.7728508759843464
"Fbr_{C17,1}",-2.042133448395556
"Fbr_{C19,1}",-1.0708566739765017
"Fbr_{C18,1}",-1.8994455581627903
"Fbr_{C20,1}",-1.4211323889173526
"Fbr_{C21,1}",-2.0838133971839947
"Fbr_{C22,1}",-1.539259136308213
"Fbr_{C23,1}",-2.365664789864221
"Fbr_{C24,1}",-0.7669865408939978
"Fbr_{C25-1,1}",-1.544317212955495
"Fbr_{C25-2,1}",-1.5443172129554867
"Fbr_{C26,1}",1.7398778083698918
"Fbr_{C28,1}",0.11681412653114964
"Fbr_{C27,1}",-2.366892321149023
"Fbr_{C30,1}",-0.006321224796220206
"Fbr_{C29,1}",0.34442890364719747
"Fbr_{C31-2,1}",-0.22752217464639915
"Fbr_{CB-1,1}",-1.423058203712636
"Fbr_{C31-1,1}",-0.22752217464639915
"Fbr_{C32-2,1}",-0.5456142485274131
"Fbr_{C32-1,1}",-0.5456142485274021
"Fbr_{C33-2,1}",-0.9727674413975831
"Fbr_{C33-1,1}",-0.9727674413975831
"Fbr_{C34,1}",0.006321224796220206
"Fbr_{C35,1}",-5.0
"Fbr_{CA-1,1}",-5.0
"Fbr_{A3,2}",0.9828204162084213
"Fbr_{A1,2}",0.34251444090929845
"Fbr_{A2,2}",-0.12098453286508995
"Fbr_{A5,2}",0.7078577571993083
"Fbr_{A4,2}",0.5674250304924467
"Fbr_{A7,2}",-2.1601421099166713
"Fbr_{A6,2}",1.0044081174726376
"Fbr_{A8,2}",0.1647946971099906
"Fbr_{A9,2}",0.502485907152281
