variables,values
"Pre_{310_PV_1,2}",0.22399999999999998
"Pre_{215_PV_1,2}",0.7460000000000001
"Pre_{313_PV_1,2}",0.31
"Pre_{101_PV_4,2}",0.167
"Pre_{119_PV_1,2}",0.0
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.7320000000000002
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",8.598445597790606
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",1.457618740411827
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",10.51716179847226
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",4.4030146329716695
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.0
"Pre_{312_PV_1,3}",0.07200000000000001
"Pre_{102_PV_1,3}",0.088
"Pre_{101_PV_1,3}",0.126
"Pre_{324_PV_2,3}",0.17800000000000002
"Pre_{313_PV_2,3}",0.188
"Pre_{104_PV_1,3}",0.08800000000000001
"Pre_{101_PV_2,3}",0.131
"Pre_{310_PV_2,3}",0.09300000000000001
"Pre_{113_PV_1,3}",0.37200000000000005
"Pre_{314_PV_1,3}",0.069
"Pre_{324_PV_1,3}",0.135
"Pre_{103_PV_1,3}",0.11699999999999999
"Pre_{314_PV_2,3}",0.111
"Pre_{102_PV_2,3}",0.111
"Pre_{314_PV_3,3}",0.10099999999999999
"Pre_{320_PV_1,3}",0.17
"Pre_{101_PV_3,3}",0.098
"Pre_{319_PV_1,3}",0.21300000000000002
"Pre_{314_PV_4,3}",0.129
"Pre_{310_PV_1,3}",0.001
"Pre_{215_PV_1,3}",0.515
"Pre_{313_PV_1,3}",0.272
"Pre_{101_PV_4,3}",0.09699999999999999
"Pre_{119_PV_1,3}",0.122
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.348
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",6.8117386844355
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",4.995491853023329
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",10.533361435622474
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",4.230085232841884
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.8142072799619998
"Fbr_{A1,1}",0.124441464912651
"Fbr_{A2,1}",0.014010260851664846
"Fbr_{A5,1}",0.5923879256380661
"Fbr_{A4,1}",0.54249727589915
"Fbr_{A7,1}",-1.6347058545548236
"Fbr_{A6,1}",0.7031477916170168
"Fbr_{A8,1}",0.15376363167458848
"Fbr_{A9,1}",0.44123310780059627
"Fbr_{A10,1}",-0.12204147455842528
"Fbr_{AB1,1}",0.7839112335265265
"Fbr_{A11,1}",-0.3268323965562413
"Fbr_{A12-1,1}",-0.6774259400814397
"Fbr_{A13-2,1}",-0.5476963640748016
"Fbr_{A14,1}",-0.43076486475419906
"Fbr_{A15,1}",-0.3090521890531794
"Fbr_{A17,1}",-0.5646795148718773
"Fbr_{A16,1}",-0.6881909000660189
"Fbr_{A18,1}",0.7149903066333577
"Fbr_{A19,1}",-1.8339460714535791
"Fbr_{A21,1}",-1.369334912607323
"Fbr_{A20,1}",0.49560320868226637
"Fbr_{AB2,1}",1.6186727996178214
"Fbr_{A22,1}",-1.8001659832144778
"Fbr_{A23,1}",-2.8530585982044565
"Fbr_{A25-1,1}",-1.6228708504468048
"Fbr_{A26,1}",1.6347058545548236
"Fbr_{A25-2,1}",-1.6228708504468043
"Fbr_{A24,1}",1.4957849649984345
"Fbr_{A28,1}",2.961725887857226
"Fbr_{A27,1}",-3.2943152565018226
"Fbr_{A29,1}",0.12755921404883064
"Fbr_{A30,1}",-3.4218744705506534
"Fbr_{A31-1,1}",-0.810871092480848
"Fbr_{A31-2,1}",-0.810871092480848
"Fbr_{A32-2,1}",1.005452203356682
"Fbr_{A32-1,1}",1.0054522033566842
"Fbr_{A33-2,1}",0.6692501326759814
"Fbr_{A33-1,1}",0.6692501326759814
"Fbr_{A34,1}",-5.0
"Fbr_{AB3,1}",3.2189993695301613
"Fbr_{B2,1}",-0.1883264453196964
"Fbr_{B1,1}",-0.21248810062999607
"Fbr_{B3,1}",0.5123055123917978
"Fbr_{B5,1}",0.41067723255773003
"Fbr_{B4,1}",0.3143774792648903
"Fbr_{B7,1}",-1.0161120960945291
"Fbr_{B6,1}",0.5308484950382164
"Fbr_{B8,1}",-0.12997130298774123
"Fbr_{B9,1}",0.08597086996021885
"Fbr_{B10,1}",-0.4059637726633226
"Fbr_{B11,1}",-0.7505891592105263
"Fbr_{B13-2,1}",-0.8048269155273654
"Fbr_{B12-1,1}",-0.9725682134831602
"Fbr_{B15,1}",-0.9754187318247982
"Fbr_{B14,1}",-0.6470971125026256
"Fbr_{B17,1}",-1.3144562847781807
"Fbr_{B16,1}",-0.9812826218207047
"Fbr_{B19,1}",-0.9356626595463895
"Fbr_{B18,1}",-0.6927170747769474
"Fbr_{B20,1}",-0.10091735594873052
"Fbr_{B21,1}",-2.1889576606542485
"Fbr_{B22,1}",-2.3848834482519936
"Fbr_{B23,1}",-2.1005770346411263
"Fbr_{B26,1}",1.0161120960945291
"Fbr_{B25-1,1}",-0.16293135802849143
"Fbr_{B24,1}",-0.9750706881776185
"Fbr_{B25-2,1}",-0.16293135802849143
"Fbr_{B27,1}",-0.8935671333363315
"Fbr_{B28,1}",-0.6547466736009794
"Fbr_{B29,1}",2.141470903116553
"Fbr_{B30,1}",0.18396133307727167
"Fbr_{B31-2,1}",0.07095069148985632
"Fbr_{B31-1,1}",0.07095069148985488
"Fbr_{B32-1,1}",-0.8707998880689138
"Fbr_{B32-2,1}",-0.8707998880689075
"Fbr_{B33-1,1}",-1.2551015375847
"Fbr_{B33-2,1}",-1.2551015375847
"Fbr_{B34,1}",-0.18396133307727167
"Fbr_{C1,1}",0.25434010677791263
"Fbr_{C2,1}",-0.8055831574681648
"Fbr_{C3,1}",-0.1695779622781714
"Fbr_{C5,1}",-0.07600334702438216
"Fbr_{C4,1}",-0.3170606041415692
"Fbr_{C7,1}",-1.8477550461899055
"Fbr_{C6,1}",0.4111986279103553
"Fbr_{C8,1}",-0.8109564833977095
"Fbr_{C9,1}",-0.6434510356185222
"Fbr_{C10,1}",-0.983703881873505
"Fbr_{C11,1}",-0.8342835798245614
"Fbr_{C13-2,1}",-0.8362536022202289
"Fbr_{C12-1,1}",-1.1393299148043323
"Fbr_{C15,1}",-1.3503950993048617
"Fbr_{C14,1}",-1.2036896827412011
"Fbr_{C16,1}",-1.8080087136658052
"Fbr_{C17,1}",-1.9568821905727665
"Fbr_{C19,1}",-1.3279055915359046
"Fbr_{C18,1}",-1.6837928048711082
"Fbr_{C20,1}",-1.419356291515092
"Fbr_{C21,1}",-1.8879209983625362
"Fbr_{C22,1}",-1.3218302856142703
"Fbr_{C23,1}",-2.6227137074236238
"Fbr_{C24,1}",-0.7117576807007104
"Fbr_{C25-1,1}",-1.6258702619621443
"Fbr_{C25-2,1}",-1.6258702619621381
"Fbr_{C26,1}",1.8477550461899055
"Fbr_{C28,1}",1.1395841791584351
"Fbr_{C27,1}",-3.5914824311424294
"Fbr_{C30,1}",0.14919526558075544
"Fbr_{C29,1}",2.2591208990718012
"Fbr_{C31-2,1}",-0.22372737082823638
"Fbr_{CB-1,1}",0.4840441840756424
"Fbr_{C31-1,1}",-0.22372737082823638
"Fbr_{C32-2,1}",-0.034229222213772295
"Fbr_{C32-1,1}",-0.03422922221375739
"Fbr_{C33-2,1}",-0.4613824150839403
"Fbr_{C33-1,1}",-0.4613824150839403
"Fbr_{C34,1}",-0.14919526558075544
"Fbr_{C35,1}",-4.132516114144677
"Fbr_{CA-1,1}",-4.132516114144677
"Fbr_{A3,2}",0.9494014809911778
"Fbr_{A1,2}",0.31172872619947234
"Fbr_{A2,2}",-0.05677988293802072
"Fbr_{A5,2}",0.6867096315603929
"Fbr_{A4,2}",0.5577874414215366
"Fbr_{A7,2}",-1.959765491788515
"Fbr_{A6,2}",0.8682361492715502
"Fbr_{A8,2}",0.15515710803908045
