variables,values
"Pre_{310_PV_1,2}",0.22399999999999998
"Pre_{215_PV_1,2}",0.7460000000000001
"Pre_{313_PV_1,2}",0.31
"Pre_{101_PV_4,2}",0.167
"Pre_{119_PV_1,2}",0.0
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.7320000000000002
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",7.431707678670031
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",1.2690199846685002
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",10.515157082475769
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",4.493435488415327
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.0
"Pre_{312_PV_1,3}",0.07200000000000001
"Pre_{102_PV_1,3}",0.088
"Pre_{101_PV_1,3}",0.126
"Pre_{324_PV_2,3}",0.17800000000000002
"Pre_{313_PV_2,3}",0.188
"Pre_{104_PV_1,3}",0.08800000000000001
"Pre_{101_PV_2,3}",0.131
"Pre_{310_PV_2,3}",0.09300000000000001
"Pre_{113_PV_1,3}",0.37200000000000005
"Pre_{314_PV_1,3}",0.069
"Pre_{324_PV_1,3}",0.135
"Pre_{103_PV_1,3}",0.11699999999999999
"Pre_{314_PV_2,3}",0.111
"Pre_{102_PV_2,3}",0.111
"Pre_{314_PV_3,3}",0.10099999999999999
"Pre_{320_PV_1,3}",0.17
"Pre_{101_PV_3,3}",0.098
"Pre_{319_PV_1,3}",0.21300000000000002
"Pre_{314_PV_4,3}",0.129
"Pre_{310_PV_1,3}",0.001
"Pre_{215_PV_1,3}",0.515
"Pre_{313_PV_1,3}",0.272
"Pre_{101_PV_4,3}",0.09699999999999999
"Pre_{119_PV_1,3}",0.122
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.348
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",3.943355094804505
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",4.3491338434247835
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",10.527221020143186
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",4.507539938760021
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7390008943764041
"Fbr_{A1,1}",0.054488933001425856
"Fbr_{A2,1}",0.1591691783484856
"Fbr_{A5,1}",0.5448331064303549
"Fbr_{A4,1}",0.5200995631956359
"Fbr_{A7,1}",-1.1804566961075997
"Fbr_{A6,1}",0.39405755066661335
"Fbr_{A8,1}",0.13136591897107444
"Fbr_{A9,1}",0.3660267222150006
"Fbr_{A10,1}",-0.16959629376613655
"Fbr_{AB1,1}",1.7454528683518291
"Fbr_{A11,1}",1.147902462349925
"Fbr_{A12-1,1}",0.0807217852050953
"Fbr_{A13-2,1}",0.16889076954482957
"Fbr_{A14,1}",-0.16670842930077592
"Fbr_{A15,1}",-0.14644885287398493
"Fbr_{A17,1}",-0.31924275353874665
"Fbr_{A16,1}",-0.3398017325728293
"Fbr_{A18,1}",0.6556866853445562
"Fbr_{A19,1}",-1.1621968472181639
"Fbr_{A21,1}",-1.0848604052479929
"Fbr_{A20,1}",0.6191687988352613
"Fbr_{AB2,1}",1.4339361605910808
"Fbr_{A22,1}",-1.551167375323544
"Fbr_{A23,1}",-2.1813093739690412
"Fbr_{A25-1,1}",-1.147536161859756
"Fbr_{A26,1}",1.1804566961075997
"Fbr_{A25-2,1}",-1.1475361618597548
"Fbr_{A24,1}",0.99936474627156
"Fbr_{A28,1}",2.0537561363178196
"Fbr_{A27,1}",-2.2110164994538772
"Fbr_{A29,1}",-0.0710911455338834
"Fbr_{A30,1}",-2.1399253539199936
"Fbr_{A31-1,1}",-0.566798753633401
"Fbr_{A31-2,1}",-0.566798753633401
"Fbr_{A32-2,1}",0.5514673275869808
"Fbr_{A32-1,1}",0.5514673275869789
"Fbr_{A33-2,1}",0.21526525690627807
"Fbr_{A33-1,1}",0.21526525690627807
"Fbr_{A34,1}",-3.0729429195537694
"Fbr_{AB3,1}",2.844502733241019
"Fbr_{B2,1}",-0.3415574122382323
"Fbr_{B1,1}",-0.1391160151048401
"Fbr_{B3,1}",0.5921643937851777
"Fbr_{B5,1}",0.46122417834311563
"Fbr_{B4,1}",0.3372026190046612
"Fbr_{B7,1}",-0.5324363063142376
"Fbr_{B6,1}",0.855483373164692
"Fbr_{B8,1}",-0.10714616324797033
"Fbr_{B9,1}",0.1658297513535988
"Fbr_{B10,1}",-0.355416826877937
"Fbr_{B11,1}",-0.7505891592105263
"Fbr_{B13-2,1}",-0.7820518549097427
"Fbr_{B12-1,1}",-0.9953432741007829
"Fbr_{B15,1}",-0.811822614791895
"Fbr_{B14,1}",-0.4860082722869052
"Fbr_{B17,1}",-1.2365936757954064
"Fbr_{B16,1}",-0.905964343007091
"Fbr_{B19,1}",-0.7759639713726358
"Fbr_{B18,1}",-0.6160086439213666
"Fbr_{B20,1}",-0.02872829155612147
"Fbr_{B21,1}",-2.01968799903118
"Fbr_{B22,1}",-2.2359859530038038
"Fbr_{B23,1}",-1.9408783464673727
"Fbr_{B26,1}",0.5324363063142376
"Fbr_{B25-1,1}",-0.08137900479351177
"Fbr_{B24,1}",-0.839236243894028
"Fbr_{B25-2,1}",-0.08137900479351177
"Fbr_{B27,1}",-0.6821752035171459
"Fbr_{B28,1}",-0.6453666872655848
"Fbr_{B29,1}",2.000385332020038
"Fbr_{B30,1}",0.16194219770382734
"Fbr_{B31-2,1}",0.0004079059415983688
"Fbr_{B31-1,1}",0.00040790594159784144
"Fbr_{B32-1,1}",-0.8661098949012173
"Fbr_{B32-2,1}",-0.8661098949012095
"Fbr_{B33-1,1}",-1.2504115444170028
"Fbr_{B33-2,1}",-1.2504115444170028
"Fbr_{B34,1}",-0.16194219770382734
"Fbr_{C1,1}",0.2646221852452405
"Fbr_{C2,1}",-0.8270563487261766
"Fbr_{C3,1}",-0.1583868494874872
"Fbr_{C5,1}",-0.06891989479416183
"Fbr_{C4,1}",-0.3138619779044617
"Fbr_{C7,1}",-1.883716988581855
"Fbr_{C6,1}",0.45669169610157273
"Fbr_{C8,1}",-0.807757857160602
"Fbr_{C9,1}",-0.632259922827838
"Fbr_{C10,1}",-0.9766204296432847
"Fbr_{C11,1}",-0.8342835798245614
"Fbr_{C13-2,1}",-0.8330619938763685
"Fbr_{C12-1,1}",-1.1425215231481927
"Fbr_{C15,1}",-1.3078589336133981
"Fbr_{C14,1}",-1.2007257623482002
"Fbr_{C16,1}",-1.8173541553860906
"Fbr_{C17,1}",-1.9260705754877163
"Fbr_{C19,1}",-1.4084659726570212
"Fbr_{C18,1}",-1.6096139450772762
"Fbr_{C20,1}",-1.4165064038717368
"Fbr_{C21,1}",-1.8174231052293777
"Fbr_{C22,1}",-1.2448015381770832
"Fbr_{C23,1}",-2.7032740885447404
"Fbr_{C24,1}",-0.5664840791334425
"Fbr_{C25-1,1}",-1.7164880339417548
"Fbr_{C25-2,1}",-1.7164880339417454
"Fbr_{C26,1}",1.883716988581855
"Fbr_{C28,1}",1.4803005641653266
"Fbr_{C27,1}",-3.867485595703165
"Fbr_{C30,1}",0.15073376399078428
"Fbr_{C29,1}",2.1112708014143373
"Fbr_{C31-2,1}",-0.13387884805364186
"Fbr_{CB-1,1}",0.15649704086898916
"Fbr_{C31-1,1}",-0.13387884805364186
"Fbr_{C32-2,1}",0.1361289702896743
"Fbr_{C32-1,1}",0.1361289702896874
"Fbr_{C33-2,1}",-0.2910242225804946
"Fbr_{C33-1,1}",-0.2910242225804946
"Fbr_{C34,1}",-0.15073376399078428
"Fbr_{C35,1}",-3.644273088567442
"Fbr_{CA-1,1}",-3.644273088567442
"Fbr_{A3,2}",0.9414558190127258
"Fbr_{A1,2}",0.3043986996350027
"Fbr_{A2,2}",-0.041504194395098656
"Fbr_{A5,2}",0.6816820459858094
"Fbr_{A4,2}",0.5554850004316503
"Fbr_{A7,2}",-1.9120725383454
"Fbr_{A6,2}",0.8358188843713581
"Fbr_{A8,2}",0.15285466704919412
