variables,values
"Pre_{310_PV_1,2}",0.22399999999999998
"Pre_{215_PV_1,2}",0.7460000000000001
"Pre_{313_PV_1,2}",0.31
"Pre_{101_PV_4,2}",0.167
"Pre_{119_PV_1,2}",0.0
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",10.141108668570972
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",3.969
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",5.8305975337484135
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",8.478251950357391
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.0
"Pre_{312_PV_1,3}",0.07200000000000001
"Pre_{102_PV_1,3}",0.088
"Pre_{101_PV_1,3}",0.126
"Pre_{324_PV_2,3}",0.17800000000000002
"Pre_{313_PV_2,3}",0.188
"Pre_{104_PV_1,3}",0.08800000000000001
"Pre_{101_PV_2,3}",0.131
"Pre_{310_PV_2,3}",0.09300000000000001
"Pre_{113_PV_1,3}",0.37200000000000005
"Pre_{314_PV_1,3}",0.069
"Pre_{324_PV_1,3}",0.135
"Pre_{103_PV_1,3}",0.11699999999999999
"Pre_{314_PV_2,3}",0.111
"Pre_{102_PV_2,3}",0.111
"Pre_{314_PV_3,3}",0.10099999999999999
"Pre_{320_PV_1,3}",0.17
"Pre_{101_PV_3,3}",0.098
"Pre_{319_PV_1,3}",0.21300000000000002
"Pre_{314_PV_4,3}",0.129
"Pre_{310_PV_1,3}",0.001
"Pre_{215_PV_1,3}",0.515
"Pre_{313_PV_1,3}",0.272
"Pre_{101_PV_4,3}",0.09699999999999999
"Pre_{119_PV_1,3}",0.122
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",4.821182809648494
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",2.1059999999999994
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",4.912000000000001
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",7.746643336377598
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7516371175286395
"Fbr_{A1,1}",0.06617510919242248
"Fbr_{A2,1}",0.1348467790052538
"Fbr_{A5,1}",0.5528270200219081
"Fbr_{A4,1}",0.5237918257950782
"Fbr_{A7,1}",-1.2564475440942529
"Fbr_{A6,1}",0.44572599931003376
"Fbr_{A8,1}",0.1350581815705168
"Fbr_{A9,1}",0.37866294536723594
"Fbr_{A10,1}",-0.16160238017458334
"Fbr_{AB1,1}",1.75
"Fbr_{A11,1}",1.0161791323091154
"Fbr_{A12-1,1}",0.011316036917442825
"Fbr_{A13-2,1}",0.10657318779167246
"Fbr_{A14,1}",-0.187591971209563
"Fbr_{A15,1}",-0.13961034800998756
"Fbr_{A17,1}",-0.3260206099468905
"Fbr_{A16,1}",-0.3747113211740492
"Fbr_{A18,1}",0.733389973730698
"Fbr_{A19,1}",-1.295693266114311
"Fbr_{A21,1}",-1.1125340558703365
"Fbr_{A20,1}",0.6469030979134583
"Fbr_{AB2,1}",1.5855299603096804
"Fbr_{A22,1}",-1.597323587577805
"Fbr_{A23,1}",-2.3148057928651884
"Fbr_{A25-1,1}",-1.2234453161106076
"Fbr_{A26,1}",1.2564475440942529
"Fbr_{A25-2,1}",-1.223445316110599
"Fbr_{A24,1}",1.0751922067866027
"Fbr_{A28,1}",2.298150686038651
"Fbr_{A27,1}",-2.513080007555817
"Fbr_{A29,1}",-1.3442996156000968
"Fbr_{A30,1}",-1.1687803919557198
"Fbr_{A31-1,1}",0.22819949269468814
"Fbr_{A31-2,1}",0.22819949269468814
"Fbr_{A32-2,1}",0.6736646024473955
"Fbr_{A32-1,1}",0.6736646024473956
"Fbr_{A33-2,1}",0.3374625317666937
"Fbr_{A33-1,1}",0.3374625317666937
"Fbr_{A34,1}",-1.61521960804428
"Fbr_{AB3,1}",3.015067420085246
"Fbr_{B2,1}",-0.35919716189805506
"Fbr_{B1,1}",-0.13066951602759647
"Fbr_{B3,1}",0.6013576443677568
"Fbr_{B5,1}",0.4670430770138864
"Fbr_{B4,1}",0.3398302194111393
"Fbr_{B7,1}",-0.5829004693611998
"Fbr_{B6,1}",0.8928549181999986
"Fbr_{B8,1}",-0.10451856284149226
"Fbr_{B9,1}",0.17502300193617792
"Fbr_{B10,1}",-0.34959792820716623
"Fbr_{B11,1}",-0.7505891592105263
"Fbr_{B13-2,1}",-0.7794300195466868
"Fbr_{B12-1,1}",-0.9979651094638388
"Fbr_{B15,1}",-0.7801033130452584
"Fbr_{B14,1}",-0.4803502639548129
"Fbr_{B17,1}",-1.2145534656463275
"Fbr_{B16,1}",-0.9103705685397656
"Fbr_{B19,1}",-0.8252231112502633
"Fbr_{B18,1}",-0.5654977212443206
"Fbr_{B20,1}",-0.025192850258788355
"Fbr_{B21,1}",-1.9694639284327975
"Fbr_{B22,1}",-2.1819395890294246
"Fbr_{B23,1}",-1.990137486345
"Fbr_{B26,1}",0.5829004693611998
"Fbr_{B25-1,1}",-0.23341073446592758
"Fbr_{B24,1}",-0.4340431478775587
"Fbr_{B25-2,1}",-0.23341073446592758
"Fbr_{B27,1}",-1.0533914054718665
"Fbr_{B28,1}",-0.4212605561191103
"Fbr_{B29,1}",1.8268217714494603
"Fbr_{B30,1}",0.13485424316391065
"Fbr_{B31-2,1}",-0.08637387434369109
"Fbr_{B31-1,1}",-0.0863738743436907
"Fbr_{B32-1,1}",-0.7540568293279772
"Fbr_{B32-2,1}",-0.754056829327975
"Fbr_{B33-1,1}",-1.1383584788437655
"Fbr_{B33-2,1}",-1.1383584788437655
"Fbr_{B34,1}",-0.13485424316391065
"Fbr_{C1,1}",0.22640187171034531
"Fbr_{C2,1}",-0.9176735831524476
"Fbr_{C3,1}",-0.029549301526317684
"Fbr_{C5,1}",0.021293465627857056
"Fbr_{C4,1}",-0.44229565186137654
"Fbr_{C7,1}",-0.7321987822869588
"Fbr_{C6,1}",0.3635570187100381
"Fbr_{C8,1}",-0.9361915311175169
"Fbr_{C9,1}",-0.5034223748666685
"Fbr_{C10,1}",-0.8864070692212658
"Fbr_{C11,1}",-0.8342835798245614
"Fbr_{C13-2,1}",-0.6739948457829807
"Fbr_{C12-1,1}",-1.3015886712415805
"Fbr_{C15,1}",-0.5685140834445375
"Fbr_{C14,1}",-0.3540481525444759
"Fbr_{C16,1}",-1.5738356481212457
"Fbr_{C17,1}",-1.7914710262759852
"Fbr_{C19,1}",-0.443311213945226
"Fbr_{C18,1}",-1.4845725867205006
"Fbr_{C20,1}",-1.097997746273125
"Fbr_{C21,1}",-1.2619873634473977
"Fbr_{C22,1}",-0.8012515222216958
"Fbr_{C23,1}",-1.7381193298329451
"Fbr_{C24,1}",-0.47267456004639086
"Fbr_{C25-1,1}",-1.1876336903378322
"Fbr_{C25-2,1}",-1.187633690337823
"Fbr_{C26,1}",0.7321987822869588
"Fbr_{C28,1}",0.500859933782969
"Fbr_{C27,1}",-1.8290806875219592
"Fbr_{C30,1}",-0.015043268382620946
"Fbr_{C29,1}",0.8909625808606618
"Fbr_{C31-2,1}",-0.5798446754708617
"Fbr_{CB-1,1}",-0.17187952485024643
"Fbr_{C31-1,1}",-0.5798446754708617
"Fbr_{C32-2,1}",-0.35359134490150157
"Fbr_{C32-1,1}",-0.35359134490149435
"Fbr_{C33-2,1}",-0.7807445377716734
"Fbr_{C33-1,1}",-0.7807445377716734
"Fbr_{C34,1}",0.015043268382620946
"Fbr_{C35,1}",-3.6247279612124395
"Fbr_{CA-1,1}",-3.6247279612124395
"Fbr_{A3,2}",0.9200061221791453
"Fbr_{A1,2}",0.28460917036284983
"Fbr_{A2,2}",-0.00026496828936101516
"Fbr_{A5,2}",0.6681099347510301
"Fbr_{A4,2}",0.5492675823942726
"Fbr_{A7,2}",-1.7833143737123096
"Fbr_{A6,2}",0.7482999458440046
"Fbr_{A8,2}",0.14663724901181652
