variables,values
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",1.08
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",2.6210000000000004
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",6.731000000000002
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",5.8514199287945585
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.16600000000000004
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.04499999999999999
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",1.2209999999999999
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",5.503061347463538
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.429
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",4.307
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",1.616
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",5.098256395776536
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7031640487210136
"Fbr_{A1,1}",0.15028548881329568
"Fbr_{A2,1}",-0.12068585572378308
"Fbr_{A5,1}",0.5315087617797453
"Fbr_{A4,1}",0.43172188569670733
"Fbr_{A7,1}",-2.0310538742822186
"Fbr_{A6,1}",0.5983074882426496
"Fbr_{A8,1}",-0.10768077676645058
"Fbr_{A9,1}",0.18562906176311889
"Fbr_{A10,1}",-0.45982586112551804
"Fbr_{AB1,1}",1.5500330125466089
"Fbr_{A11,1}",1.088813841400759
"Fbr_{A12-1,1}",-0.1708534252398738
"Fbr_{A13-2,1}",0.013209762840633014
"Fbr_{A14,1}",-0.5148426525845036
"Fbr_{A15,1}",-0.4409984656528654
"Fbr_{A17,1}",-0.8037252320146451
"Fbr_{A16,1}",-0.8786607123492263
"Fbr_{A18,1}",0.4763604394742226
"Fbr_{A19,1}",-1.8698638044079468
"Fbr_{A21,1}",-1.587979990197435
"Fbr_{A20,1}",0.34325629252992457
"Fbr_{AB2,1}",0.8478612703103354
"Fbr_{A22,1}",-1.9598892079377672
"Fbr_{A23,1}",-3.283973487081631
"Fbr_{A25-1,1}",-2.3708145398738285
"Fbr_{A26,1}",2.0310538742822186
"Fbr_{A25-2,1}",-2.3708145398738356
"Fbr_{A24,1}",1.9498908270759718
"Fbr_{A28,1}",3.255680129338394
"Fbr_{A27,1}",-3.768685306186133
"Fbr_{A29,1}",-2.441747511080532
"Fbr_{A30,1}",-1.326937795105601
"Fbr_{A31-1,1}",-0.6595297460823715
"Fbr_{A31-2,1}",-0.6595297460823715
"Fbr_{A32-2,1}",0.9681651869270905
"Fbr_{A32-1,1}",0.968165186927093
"Fbr_{A33-2,1}",0.5016547761481444
"Fbr_{A33-1,1}",0.5016547761481444
"Fbr_{A34,1}",-1.2940622048943995
"Fbr_{AB3,1}",2.5054403541610863
"Fbr_{B2,1}",-0.5118823635222254
"Fbr_{B1,1}",-0.10056532344074909
"Fbr_{B3,1}",0.47603920308929604
"Fbr_{B5,1}",0.39826584008696053
"Fbr_{B4,1}",0.2160612166968504
"Fbr_{B7,1}",-1.2342836645250683
"Fbr_{B6,1}",0.7784201737599725
"Fbr_{B8,1}",-0.39814459632771093
"Fbr_{B9,1}",-0.11326637427210738
"Fbr_{B10,1}",-0.7305448433095307
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0894083855873105
"Fbr_{B12-1,1}",-1.3674148665109334
"Fbr_{B15,1}",-1.48756210427676
"Fbr_{B14,1}",-0.9520909318194533
"Fbr_{B17,1}",-2.0475597304060837
"Fbr_{B16,1}",-1.5041751908681278
"Fbr_{B19,1}",-1.001074195118984
"Fbr_{B18,1}",-1.455191927568601
"Fbr_{B20,1}",-0.49000513921430383
"Fbr_{B21,1}",-3.04511669546854
"Fbr_{B22,1}",-3.1247824457260087
"Fbr_{B23,1}",-2.611289434669861
"Fbr_{B26,1}",1.2342836645250683
"Fbr_{B25-1,1}",-1.0253523599954764
"Fbr_{B24,1}",-0.9668425759641326
"Fbr_{B25-2,1}",-1.0253523599954741
"Fbr_{B27,1}",-1.2408094755596137
"Fbr_{B28,1}",-1.6173303905129952
"Fbr_{B29,1}",1.2735609102999614
"Fbr_{B30,1}",-0.008930031698484569
"Fbr_{B31-2,1}",-0.7451826241552824
"Fbr_{B31-1,1}",-0.7451826241552824
"Fbr_{B32-1,1}",-1.5598223044284334
"Fbr_{B32-2,1}",-1.5598223044284214
"Fbr_{B33-1,1}",-2.091027331909129
"Fbr_{B33-2,1}",-2.091027331909129
"Fbr_{B34,1}",0.008930031698484569
"Fbr_{C1,1}",0.534095826172915
"Fbr_{C2,1}",-1.447318466826883
"Fbr_{C3,1}",0.25737489000129665
"Fbr_{C5,1}",0.19559419371055975
"Fbr_{C4,1}",-0.250546810253399
"Fbr_{C7,1}",1.5610218775466296
"Fbr_{C6,1}",1.75
"Fbr_{C8,1}",-0.6999239727376095
"Fbr_{C9,1}",-0.17378427940922966
"Fbr_{C10,1}",-0.6302881589631245
"Fbr_{C11,1}",0.3409169552631579
"Fbr_{C13-2,1}",-0.034457217203056334
"Fbr_{C12-1,1}",-0.6630514327337858
"Fbr_{C15,1}",0.1243319101930826
"Fbr_{C14,1}",0.2799764217039459
"Fbr_{C16,1}",-0.9323772643296442
"Fbr_{C17,1}",-1.0903219410352398
"Fbr_{C19,1}",0.3746624114308501
"Fbr_{C18,1}",-1.0270632540565414
"Fbr_{C20,1}",-0.7465140220582196
"Fbr_{C21,1}",-0.21947600878393764
"Fbr_{C22,1}",0.1671666690431335
"Fbr_{C23,1}",-0.8034344740007289
"Fbr_{C24,1}",-0.7917126818925286
"Fbr_{C25-1,1}",0.21384997899326333
"Fbr_{C25-2,1}",0.21384997899326333
"Fbr_{C26,1}",-1.5610218775466296
"Fbr_{C28,1}",0.7321353301120325
"Fbr_{C27,1}",-1.3845489217947706
"Fbr_{C30,1}",0.34645107820522814
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",-0.3870755180958775
"Fbr_{CB-1,1}",3.7519538050128074
"Fbr_{C31-1,1}",-0.38707551809587726
"Fbr_{C32-2,1}",-0.1835084593334575
"Fbr_{C32-1,1}",-0.18350845933345739
"Fbr_{C33-2,1}",-0.5721589782387206
"Fbr_{C33-1,1}",-0.5721589782387206
"Fbr_{C34,1}",-0.34645107820522814
"Fbr_{C35,1}",0.7666263670180311
"Fbr_{CA-1,1}",0.7666263670180311
"Fbr_{A3,2}",0.9483280428074419
"Fbr_{A1,2}",0.25081286906399497
"Fbr_{A2,2}",0.04592018720224937
"Fbr_{A5,2}",0.7090056713104445
"Fbr_{A4,2}",0.525000962662322
"Fbr_{A7,2}",-1.848022959768824
"Fbr_{A6,2}",0.5360449787605487
"Fbr_{A8,2}",0.03165393795355011
"Fbr_{A9,2}",0.2955626542355121
"Fbr_{A10,2}",-0.541361833559731
