variables,values
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",3.8897300314757968
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",3.0100472938842726
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",6.731000000000002
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",5.736000000000001
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.597865912245354
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.05167956055886769
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",1.2209999999999999
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",1.109
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",1.54508720694733
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",4.946308162823182
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",1.616
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",3.968000000000001
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7117652775479097
"Fbr_{A1,1}",0.15818982465822728
"Fbr_{A2,1}",-0.13719142039561089
"Fbr_{A5,1}",0.5369528403774688
"Fbr_{A4,1}",0.4341821429439155
"Fbr_{A7,1}",-2.0825313235900946
"Fbr_{A6,1}",0.6332793728786983
"Fbr_{A8,1}",-0.10522051951924244
"Fbr_{A9,1}",0.19423029059001512
"Fbr_{A10,1}",-0.4543817825277945
"Fbr_{AB1,1}",1.553085254234355
"Fbr_{A11,1}",1.085761599713013
"Fbr_{A12-1,1}",-0.17483115960228904
"Fbr_{A13-2,1}",0.014135255515302134
"Fbr_{A14,1}",-0.5107193720555244
"Fbr_{A15,1}",-0.4116673386610048
"Fbr_{A17,1}",-0.7834496438582179
"Fbr_{A16,1}",-0.8839655004063647
"Fbr_{A18,1}",0.5700158714437769
"Fbr_{A19,1}",-1.9647007439056614
"Fbr_{A21,1}",-1.5865915637693564
"Fbr_{A20,1}",0.3914745812501337
"Fbr_{AB2,1}",1.0147901691040808
"Fbr_{A22,1}",-1.9849443860417493
"Fbr_{A23,1}",-3.3788104265793457
"Fbr_{A25-1,1}",-2.45554339116856
"Fbr_{A26,1}",2.0825313235900946
"Fbr_{A25-2,1}",-2.455543391168567
"Fbr_{A24,1}",2.067871080357558
"Fbr_{A28,1}",3.475942928019164
"Fbr_{A27,1}",-3.965804791083032
"Fbr_{A29,1}",-2.479979785595697
"Fbr_{A30,1}",-1.4858250054873348
"Fbr_{A31-1,1}",-0.678645883339954
"Fbr_{A31-2,1}",-0.678645883339954
"Fbr_{A32-2,1}",1.0782965862674763
"Fbr_{A32-1,1}",1.0782965862674772
"Fbr_{A33-2,1}",0.6117861754885294
"Fbr_{A33-1,1}",0.6117861754885294
"Fbr_{A34,1}",-1.5242222883969379
"Fbr_{AB3,1}",2.702036401165953
"Fbr_{B2,1}",-0.4753943871875574
"Fbr_{B1,1}",-0.11803698060055906
"Fbr_{B3,1}",0.4570228839144397
"Fbr_{B5,1}",0.3862293973319697
"Fbr_{B4,1}",0.2106260022920295
"Fbr_{B7,1}",-1.117440078986975
"Fbr_{B6,1}",0.7011168062442943
"Fbr_{B8,1}",-0.40357981073253185
"Fbr_{B9,1}",-0.13228269344696372
"Fbr_{B10,1}",-0.7425812860645216
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0948316749494285
"Fbr_{B12-1,1}",-1.3619915771488151
"Fbr_{B15,1}",-1.4739521814197996
"Fbr_{B14,1}",-1.0430161472347972
"Fbr_{B17,1}",-2.0127577597858224
"Fbr_{B16,1}",-1.5754532127803542
"Fbr_{B19,1}",-0.6250167455917639
"Fbr_{B18,1}",-1.9934526144233886
"Fbr_{B20,1}",-1.2166904128049267
"Fbr_{B21,1}",-2.270019528400695
"Fbr_{B22,1}",-1.8596638441405962
"Fbr_{B23,1}",-2.235231985142641
"Fbr_{B26,1}",1.117440078986975
"Fbr_{B25-1,1}",-1.0269338083939403
"Fbr_{B24,1}",-0.6799071948353649
"Fbr_{B25-2,1}",-1.0269338083939403
"Fbr_{B27,1}",-1.434242625767548
"Fbr_{B28,1}",-0.7609044096490747
"Fbr_{B29,1}",1.2762968160293058
"Fbr_{B30,1}",-0.008503040630898627
"Fbr_{B31-2,1}",-0.7438146712906102
"Fbr_{B31-1,1}",-0.7438146712906102
"Fbr_{B32-1,1}",-1.1316093139964747
"Fbr_{B32-2,1}",-1.1316093139964596
"Fbr_{B33-1,1}",-1.662814341477169
"Fbr_{B33-2,1}",-1.662814341477169
"Fbr_{B34,1}",0.008503040630898627
"Fbr_{C1,1}",0.4310020011193274
"Fbr_{C2,1}",-1.4748224278026245
"Fbr_{C3,1}",0.38797267603062535
"Fbr_{C5,1}",0.2906010337652012
"Fbr_{C4,1}",-0.44864747536162575
"Fbr_{C7,1}",1.7660074955483422
"Fbr_{C6,1}",1.4020904922279886
"Fbr_{C8,1}",-0.8980246378458363
"Fbr_{C9,1}",-0.043186493379900937
"Fbr_{C10,1}",-0.5352813189084831
"Fbr_{C11,1}",-0.7590830447368422
"Fbr_{C13-2,1}",-0.3729481742520726
"Fbr_{C12-1,1}",-1.4245604756847696
"Fbr_{C15,1}",0.9264487460562347
"Fbr_{C14,1}",0.9800704014853676
"Fbr_{C16,1}",-1.0405857213216168
"Fbr_{C17,1}",-1.0949998150083138
"Fbr_{C19,1}",0.5594917934598567
"Fbr_{C18,1}",-0.6200071132960984
"Fbr_{C20,1}",-0.5233540793850995
"Fbr_{C21,1}",0.3548030104330205
"Fbr_{C22,1}",0.6843320439366413
"Fbr_{C23,1}",-0.6186050919717223
"Fbr_{C24,1}",-0.2209867193140559
"Fbr_{C25-1,1}",0.03097980670488326
"Fbr_{C25-2,1}",0.03097980670488326
"Fbr_{C26,1}",-1.7660074955483422
"Fbr_{C28,1}",1.5814744928399316
"Fbr_{C27,1}",-1.4783327399151946
"Fbr_{C30,1}",0.252667260084808
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",-1.0110986155894737
"Fbr_{CB-1,1}",5.0
"Fbr_{C31-1,1}",-1.0110986155894737
"Fbr_{C32-2,1}",0.24116112203048845
"Fbr_{C32-1,1}",0.24116112203049564
"Fbr_{C33-2,1}",-0.14748939687477114
"Fbr_{C33-1,1}",-0.14748939687477114
"Fbr_{C34,1}",-0.252667260084808
"Fbr_{C35,1}",0.7441562606201202
"Fbr_{CA-1,1}",0.7441562606201202
"Fbr_{A3,2}",0.9205456076774767
"Fbr_{A1,2}",0.22518494103125508
"Fbr_{A2,2}",0.09933055036495236
"Fbr_{A5,2}",0.6914263421206194
"Fbr_{A4,2}",0.5169523638194091
"Fbr_{A7,2}",-1.6812713869212337
"Fbr_{A6,2}",0.42270376907566143
"Fbr_{A8,2}",0.0236053391106373
"Fbr_{A9,2}",0.26778021910554695
"Fbr_{A10,2}",-0.5589411627495561
