variables,values
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",1.08
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",4.907660827864488
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",12.046156830680886
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",10.49741705126912
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",4.5712050620770945
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.16600000000000004
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.08425972424795952
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",6.915622952415414
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",2.766768017269211
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",1.2776857222477567
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.429
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",8.06459182968804
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",1.9449699454524172
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",3.6618321997600702
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",4.571557209990171
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.6388869590035684
"Fbr_{A1,1}",0.09135407875122462
"Fbr_{A2,1}",0.002522644055734158
"Fbr_{A5,1}",0.49081747015820776
"Fbr_{A4,1}",0.4134817672561738
"Fbr_{A7,1}",-1.6470428488379079
"Fbr_{A6,1}",0.3375049625778555
"Fbr_{A8,1}",-0.1259208952069841
"Fbr_{A9,1}",0.12135197204567372
"Fbr_{A10,1}",-0.5005171527470555
"Fbr_{AB1,1}",0.8493259229328352
"Fbr_{A11,1}",0.8739663685227219
"Fbr_{A12-1,1}",-0.25984858767742025
"Fbr_{A13-2,1}",-0.11264254759985794
"Fbr_{A14,1}",-0.598381247713179
"Fbr_{A15,1}",-0.7254976770670608
"Fbr_{A17,1}",-1.0211008167093525
"Fbr_{A16,1}",-0.8921058194339926
"Fbr_{A18,1}",-0.34706124050435183
"Fbr_{A19,1}",-1.1434258266428106
"Fbr_{A21,1}",-1.6286646171824173
"Fbr_{A20,1}",-0.11793387659399601
"Fbr_{AB2,1}",-0.6458393063830129
"Fbr_{A22,1}",-1.750800480346914
"Fbr_{A23,1}",-2.557535509316495
"Fbr_{A25-1,1}",-1.661092044714881
"Fbr_{A26,1}",1.6470428488379079
"Fbr_{A25-2,1}",-1.6610920447148878
"Fbr_{A24,1}",0.9144568622023874
"Fbr_{A28,1}",1.501906849841257
"Fbr_{A27,1}",-2.323908013797451
"Fbr_{A29,1}",-0.18380047169039448
"Fbr_{A30,1}",-2.1401075421070566
"Fbr_{A31-1,1}",-1.3055562263873026
"Fbr_{A31-2,1}",-1.3055562263873026
"Fbr_{A32-2,1}",0.09127854717852515
"Fbr_{A32-1,1}",0.09127854717852138
"Fbr_{A33-2,1}",-0.3752318636004241
"Fbr_{A33-1,1}",-0.3752318636004241
"Fbr_{A34,1}",-2.7675532857574314
"Fbr_{AB3,1}",0.9200711752698205
"Fbr_{B2,1}",-0.4860523405683178
"Fbr_{B1,1}",-0.18885485384461712
"Fbr_{B3,1}",0.4010628814918151
"Fbr_{B5,1}",0.3518830329300022
"Fbr_{B4,1}",0.17415449344993733
"Fbr_{B7,1}",-1.7716259300171593
"Fbr_{B6,1}",0.6408853725921966
"Fbr_{B8,1}",-0.440051319574624
"Fbr_{B9,1}",-0.18824269586958828
"Fbr_{B10,1}",-0.776927650466489
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0956338314681364
"Fbr_{B12-1,1}",-1.3611894206301052
"Fbr_{B15,1}",-1.4447811562761372
"Fbr_{B14,1}",-1.1680879583539185
"Fbr_{B17,1}",-1.9800508779349844
"Fbr_{B16,1}",-1.6992686179744922
"Fbr_{B19,1}",-2.0630996554687493
"Fbr_{B18,1}",-0.8042569208596655
"Fbr_{B20,1}",-0.3055174316048366
"Fbr_{B21,1}",-3.119314602606285
"Fbr_{B22,1}",-3.3092951693767825
"Fbr_{B23,1}",-3.6733148950196264
"Fbr_{B26,1}",1.7716259300171593
"Fbr_{B25-1,1}",-0.02429506907026197
"Fbr_{B24,1}",-5.0
"Fbr_{B25-2,1}",-0.02429506907026085
"Fbr_{B27,1}",1.892445121481224
"Fbr_{B28,1}",0.6503889587413993
"Fbr_{B29,1}",2.612481796999343
"Fbr_{B30,1}",0.20003449975170573
"Fbr_{B31-2,1}",-0.07572218080559145
"Fbr_{B31-1,1}",-0.07572218080559145
"Fbr_{B32-1,1}",-0.4259626298012476
"Fbr_{B32-2,1}",-0.42596262980121263
"Fbr_{B33-1,1}",-0.9571676572819319
"Fbr_{B33-2,1}",-0.9571676572819319
"Fbr_{B34,1}",-0.20003449975170573
"Fbr_{C1,1}",0.5341657575764529
"Fbr_{C2,1}",-1.4467703651215063
"Fbr_{C3,1}",0.2567568568923868
"Fbr_{C5,1}",0.19516771636869978
"Fbr_{C4,1}",-0.2500504015080084
"Fbr_{C7,1}",0.2813551125345402
"Fbr_{C6,1}",1.75
"Fbr_{C8,1}",-0.699427563992219
"Fbr_{C9,1}",-0.1744023125181395
"Fbr_{C10,1}",-0.6307146363049845
"Fbr_{C11,1}",-0.7590830447368422
"Fbr_{C13-2,1}",-0.585131669286921
"Fbr_{C12-1,1}",-1.2123769806499212
"Fbr_{C15,1}",-0.05697952189312061
"Fbr_{C14,1}",-0.08754128538059841
"Fbr_{C16,1}",-1.3027157915320826
"Fbr_{C17,1}",-1.2717023763674362
"Fbr_{C19,1}",-0.9014187113196812
"Fbr_{C18,1}",-0.4888383655929881
"Fbr_{C20,1}",-0.543925944279177
"Fbr_{C21,1}",-0.7847559539813799
"Fbr_{C22,1}",-0.5748607150665883
"Fbr_{C23,1}",-2.07951559675126
"Fbr_{C24,1}",0.08859524462514545
"Fbr_{C25-1,1}",-0.8661373667716185
"Fbr_{C25-2,1}",-0.8661373667716185
"Fbr_{C26,1}",-0.2813551125345402
"Fbr_{C28,1}",2.4018132120844107
"Fbr_{C27,1}",-5.0
"Fbr_{C30,1}",0.4974170512691163
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",0.6174288411370615
"Fbr_{CB-1,1}",1.742945086546932
"Fbr_{C31-1,1}",0.617428841137059
"Fbr_{C32-2,1}",0.651330481652732
"Fbr_{C32-1,1}",0.6513304816527312
"Fbr_{C33-2,1}",0.2626799627474684
"Fbr_{C33-1,1}",0.2626799627474684
"Fbr_{C34,1}",-0.4974170512691163
"Fbr_{C35,1}",-0.8342567435530366
"Fbr_{CA-1,1}",-0.8342567435530366
"Fbr_{A3,2}",0.8501007270610315
"Fbr_{A1,2}",0.16030669868515546
"Fbr_{A2,2}",0.234653673327498
"Fbr_{A5,2}",0.6468466229356407
"Fbr_{A4,2}",0.4966538406582878
"Fbr_{A7,2}",-1.258969833806071
"Fbr_{A6,2}",0.13572533892304256
"Fbr_{A8,2}",0.003306815949515983
"Fbr_{A9,2}",0.1973353384891017
