variables,values
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",1.08
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",2.6210000000000004
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",6.731000000000002
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",5.736000000000001
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.16600000000000004
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.04499999999999999
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",1.2209999999999999
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",1.109
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.429
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",4.307
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",1.616
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",3.968000000000001
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7038219882953023
"Fbr_{A1,1}",0.1508918983526882
"Fbr_{A2,1}",-0.12195020483746447
"Fbr_{A5,1}",0.5319251009607746
"Fbr_{A4,1}",0.4319119560550706
"Fbr_{A7,1}",-2.0350003549027913
"Fbr_{A6,1}",0.6009896197495415
"Fbr_{A8,1}",-0.10749070640808736
"Fbr_{A9,1}",0.1862870013374076
"Fbr_{A10,1}",-0.45940952194448864
"Fbr_{AB1,1}",1.5533329197130703
"Fbr_{A11,1}",1.0855139342342977
"Fbr_{A12-1,1}",-0.17268952294437295
"Fbr_{A13-2,1}",0.011745953378670529
"Fbr_{A14,1}",-0.5151152342288077
"Fbr_{A15,1}",-0.43968977984780677
"Fbr_{A17,1}",-0.8031176794010487
"Fbr_{A16,1}",-0.879657795669467
"Fbr_{A18,1}",0.481688812994906
"Fbr_{A19,1}",-1.876461842893174
"Fbr_{A21,1}",-1.5885418907219848
"Fbr_{A20,1}",0.34573443147312943
"Fbr_{AB2,1}",0.857661518638076
"Fbr_{A22,1}",-1.9618829438016194
"Fbr_{A23,1}",-3.2905715255668584
"Fbr_{A25-1,1}",-2.37781371925549
"Fbr_{A26,1}",2.0350003549027913
"Fbr_{A25-2,1}",-2.3778137192554984
"Fbr_{A24,1}",1.9599427052187237
"Fbr_{A28,1}",3.2695451070392414
"Fbr_{A27,1}",-3.7790964442294563
"Fbr_{A29,1}",-2.4507531454880067
"Fbr_{A30,1}",-1.3283432987414496
"Fbr_{A31-1,1}",-0.6640325632861088
"Fbr_{A31-2,1}",-0.6640325632861088
"Fbr_{A32-2,1}",0.9750976757775139
"Fbr_{A32-1,1}",0.975097675777517
"Fbr_{A33-2,1}",0.5085872649985681
"Fbr_{A33-1,1}",0.5085872649985681
"Fbr_{A34,1}",-1.2926567012585508
"Fbr_{AB3,1}",2.5167496954735324
"Fbr_{B2,1}",-0.5131001494051808
"Fbr_{B1,1}",-0.0999822070397214
"Fbr_{B3,1}",0.47667387257122373
"Fbr_{B5,1}",0.3986675562559687
"Fbr_{B4,1}",0.2162426169288698
"Fbr_{B7,1}",-1.2347815424391626
"Fbr_{B6,1}",0.7810001729575733
"Fbr_{B8,1}",-0.39796319609569153
"Fbr_{B9,1}",-0.11263170479017971
"Fbr_{B10,1}",-0.7301431271405225
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0892273833534845
"Fbr_{B12-1,1}",-1.3675958687447596
"Fbr_{B15,1}",-1.485185223345903
"Fbr_{B14,1}",-0.9518874155545166
"Fbr_{B17,1}",-2.045848294785921
"Fbr_{B16,1}",-1.5046692386035285
"Fbr_{B19,1}",-1.0031474391298199
"Fbr_{B18,1}",-1.4534092150282285
"Fbr_{B20,1}",-0.49213991648425187
"Fbr_{B21,1}",-3.038893601647572
"Fbr_{B22,1}",-3.1166662456157628
"Fbr_{B23,1}",-2.613362678680697
"Fbr_{B26,1}",1.2347815424391626
"Fbr_{B25-1,1}",-1.0261002691754422
"Fbr_{B24,1}",-0.9560443871905545
"Fbr_{B25-2,1}",-1.02610026917544
"Fbr_{B27,1}",-1.250622998512129
"Fbr_{B28,1}",-1.598791922797738
"Fbr_{B29,1}",1.2748547931813026
"Fbr_{B30,1}",-0.008728096219893764
"Fbr_{B31-2,1}",-0.7445356827146117
"Fbr_{B31-1,1}",-0.7445356827146117
"Fbr_{B32-1,1}",-1.5505530705708046
"Fbr_{B32-2,1}",-1.550553070570793
"Fbr_{B33-1,1}",-2.0817580980515005
"Fbr_{B33-2,1}",-2.0817580980515005
"Fbr_{B34,1}",0.008728096219893764
"Fbr_{C1,1}",0.5341223676366165
"Fbr_{C2,1}",-1.4471104426663002
"Fbr_{C3,1}",0.25714032437701206
"Fbr_{C5,1}",0.19543233033706964
"Fbr_{C4,1}",-0.25035840541620735
"Fbr_{C7,1}",1.4458099729126546
"Fbr_{C6,1}",1.75
"Fbr_{C8,1}",-0.6997355679004179
"Fbr_{C9,1}",-0.17401884503351425
"Fbr_{C10,1}",-0.6304500223366146
"Fbr_{C11,1}",-0.07657230703464957
"Fbr_{C13-2,1}",-0.2434578269910033
"Fbr_{C12-1,1}",-0.8715400852436463
"Fbr_{C15,1}",0.009610827839243385
"Fbr_{C14,1}",0.18639725638511742
"Fbr_{C16,1}",-1.0263486041431649
"Fbr_{C17,1}",-1.2057476400074414
"Fbr_{C19,1}",0.2848089741804033
"Fbr_{C18,1}",-1.1247603219384439
"Fbr_{C20,1}",-0.8061027844845146
"Fbr_{C21,1}",-0.39003402768368345
"Fbr_{C22,1}",0.009880838734936115
"Fbr_{C23,1}",-0.8932879112511757
"Fbr_{C24,1}",-0.8715762416349229
"Fbr_{C25-1,1}",0.1961758065474729
"Fbr_{C25-2,1}",0.1961758065474729
"Fbr_{C26,1}",-1.4458099729126546
"Fbr_{C28,1}",0.5599477498740798
"Fbr_{C27,1}",-1.3820783385496602
"Fbr_{C30,1}",0.3489216614503372
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",-0.3706366372726419
"Fbr_{CB-1,1}",3.7190760433663357
"Fbr_{C31-1,1}",-0.3706366372726411
"Fbr_{C32-2,1}",-0.26960224945243483
"Fbr_{C32-1,1}",-0.2696022494524327
"Fbr_{C33-2,1}",-0.658252768357697
"Fbr_{C33-1,1}",-0.658252768357697
"Fbr_{C34,1}",-0.3489216614503372
"Fbr_{C35,1}",0.791035863824681
"Fbr_{CA-1,1}",0.791035863824681
"Fbr_{A3,2}",0.9210608433732277
"Fbr_{A1,2}",0.2256598725698553
"Fbr_{A2,2}",0.09834038313060113
"Fbr_{A5,2}",0.691752376641665
"Fbr_{A4,2}",0.5171012608369636
"Fbr_{A7,2}",-1.6843621385172955
"Fbr_{A6,2}",0.4248043534373722
"Fbr_{A8,2}",0.02375423612819174
"Fbr_{A9,2}",0.2682954548012979
"Fbr_{A10,2}",-0.5586151282285104
