variables,values
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",1.08
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",6.808993371310279
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",6.731000000000002
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",5.736000000000001
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",0.16600000000000004
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.11690373968293111
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",1.2209999999999999
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",1.109
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",0.429
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",9.097463552088715
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",1.616
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",3.968000000000001
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7552070437263404
"Fbr_{A1,1}",0.1982983491139946
"Fbr_{A2,1}",-0.22074171102981008
"Fbr_{A5,1}",0.5644386356600288
"Fbr_{A4,1}",0.4468048721171236
"Fbr_{A7,1}",-2.343447001663015
"Fbr_{A6,1}",0.8106447603174189
"Fbr_{A8,1}",-0.09259779034603435
"Fbr_{A9,1}",0.2376720567684457
"Fbr_{A10,1}",-0.4268959872452345
"Fbr_{AB1,1}",1.75
"Fbr_{A11,1}",0.7486427914817972
"Fbr_{A12-1,1}",-0.3556270963466145
"Fbr_{A13-2,1}",-0.14218761597158835
"Fbr_{A14,1}",-0.5585455177939119
"Fbr_{A15,1}",-0.3546490130550106
"Fbr_{A17,1}",-0.7729503503565324
"Fbr_{A16,1}",-0.9798601039339502
"Fbr_{A18,1}",0.8898724439373351
"Fbr_{A19,1}",-2.4282780656651903
"Fbr_{A21,1}",-1.6499483575569913
"Fbr_{A20,1}",0.5223489941454484
"Fbr_{AB2,1}",1.608366911003019
"Fbr_{A22,1}",-2.1277901425518144
"Fbr_{A23,1}",-3.8423877483388744
"Fbr_{A25-1,1}",-2.7613112140432206
"Fbr_{A26,1}",2.343447001663015
"Fbr_{A25-2,1}",-2.7613112140432303
"Fbr_{A24,1}",2.418491048033962
"Fbr_{A28,1}",4.397180782853009
"Fbr_{A27,1}",-5.0
"Fbr_{A29,1}",-2.05531707194339
"Fbr_{A30,1}",-2.94468292805661
"Fbr_{A31-1,1}",-0.6786214729802708
"Fbr_{A31-2,1}",-0.6786214729802711
"Fbr_{A32-2,1}",1.5389155136843982
"Fbr_{A32-1,1}",1.5389155136844
"Fbr_{A33-2,1}",1.0724051029054515
"Fbr_{A33-1,1}",1.0724051029054515
"Fbr_{A34,1}",-3.8643104432536686
"Fbr_{AB3,1}",3.4170717057020967
"Fbr_{B2,1}",-0.6001293868184734
"Fbr_{B1,1}",-0.058309712379599976
"Fbr_{B3,1}",0.5220306153243996
"Fbr_{B5,1}",0.4273762581178565
"Fbr_{B4,1}",0.22920640972709894
"Fbr_{B7,1}",-1.309523700875083
"Fbr_{B6,1}",0.9653801742671311
"Fbr_{B8,1}",-0.3849994032974624
"Fbr_{B9,1}",-0.06727496203700381
"Fbr_{B10,1}",-0.7014344252786348
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0762920335514605
"Fbr_{B12-1,1}",-1.3805312185467804
"Fbr_{B15,1}",-1.3682793824464337
"Fbr_{B14,1}",-0.8843848121482225
"Fbr_{B17,1}",-1.9772812302778844
"Fbr_{B16,1}",-1.4862355086944776
"Fbr_{B19,1}",-1.3188457134126157
"Fbr_{B18,1}",-1.0517746074300875
"Fbr_{B20,1}",-0.1795546444675596
"Fbr_{B21,1}",-3.1660059682567585
"Fbr_{B22,1}",-3.430850068809928
"Fbr_{B23,1}",-2.929060952963493
"Fbr_{B26,1}",1.309523700875083
"Fbr_{B25-1,1}",-0.8691518394727463
"Fbr_{B24,1}",-0.593978012666922
"Fbr_{B25-2,1}",-0.8691518394727459
"Fbr_{B27,1}",-1.6455510880746427
"Fbr_{B28,1}",-1.1574957329943878
"Fbr_{B29,1}",1.7120205345574362
"Fbr_{B30,1}",0.05950008307002319
"Fbr_{B31-2,1}",-0.5259528120265451
"Fbr_{B31-1,1}",-0.5259528120265451
"Fbr_{B32-1,1}",-1.3299049756691286
"Fbr_{B32-2,1}",-1.3299049756691188
"Fbr_{B33-1,1}",-1.8611100031498256
"Fbr_{B33-2,1}",-1.8611100031498256
"Fbr_{B34,1}",-0.05950008307002319
"Fbr_{C1,1}",0.5341223676366209
"Fbr_{C2,1}",-1.4471104426662995
"Fbr_{C3,1}",0.2571403243770115
"Fbr_{C5,1}",0.19543233033706908
"Fbr_{C4,1}",-0.25035840541620713
"Fbr_{C7,1}",1.445809972912655
"Fbr_{C6,1}",1.75
"Fbr_{C8,1}",-0.6997355679004177
"Fbr_{C9,1}",-0.1740188450335148
"Fbr_{C10,1}",-0.6304500223366152
"Fbr_{C11,1}",-0.0765723070346499
"Fbr_{C13-2,1}",-0.24345782699100363
"Fbr_{C12-1,1}",-0.8715400852436462
"Fbr_{C15,1}",0.009610827839243052
"Fbr_{C14,1}",0.1863972563851167
"Fbr_{C16,1}",-1.0263486041431658
"Fbr_{C17,1}",-1.2057476400074414
"Fbr_{C19,1}",0.2848089741804025
"Fbr_{C18,1}",-1.1247603219384446
"Fbr_{C20,1}",-0.8061027844845142
"Fbr_{C21,1}",-0.3900340276836841
"Fbr_{C22,1}",0.009880838734935508
"Fbr_{C23,1}",-0.8932879112511765
"Fbr_{C24,1}",-0.8715762416349209
"Fbr_{C25-1,1}",0.19617580654747208
"Fbr_{C25-2,1}",0.19617580654747208
"Fbr_{C26,1}",-1.445809972912655
"Fbr_{C28,1}",0.5599477498740764
"Fbr_{C27,1}",-1.382078338549658
"Fbr_{C30,1}",0.3489216614503406
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",-0.3706366372726425
"Fbr_{CB-1,1}",3.7190760433663375
"Fbr_{C31-1,1}",-0.3706366372726423
"Fbr_{C32-2,1}",-0.2696022494524377
"Fbr_{C32-1,1}",-0.2696022494524333
"Fbr_{C33-2,1}",-0.6582527683576986
"Fbr_{C33-1,1}",-0.6582527683576986
"Fbr_{C34,1}",-0.3489216614503406
"Fbr_{C35,1}",-0.9844450692066499
"Fbr_{CA-1,1}",-0.9844450692066499
"Fbr_{A3,2}",0.9215251530948279
"Fbr_{A1,2}",0.22608806229192416
"Fbr_{A2,2}",0.09744788368693212
"Fbr_{A5,2}",0.6920461747670716
"Fbr_{A4,2}",0.5172356524336258
"Fbr_{A7,2}",-1.6871483900412343
"Fbr_{A6,2}",0.42669810551764203
"Fbr_{A8,2}",0.023888627724853957
"Fbr_{A9,2}",0.2687597645228981
"Fbr_{A10,2}",-0.5583213301031038
