variables,values
"Pre_{312_PV_1,1}",0.0
"Pre_{102_PV_1,1}",0.0
"Pre_{101_PV_1,1}",0.0
"Pre_{324_PV_2,1}",0.0
"Pre_{313_PV_2,1}",0.0
"Pre_{104_PV_1,1}",0.0
"Pre_{101_PV_2,1}",0.0
"Pre_{310_PV_2,1}",0.0
"Pre_{113_PV_1,1}",0.0
"Pre_{314_PV_1,1}",0.0
"Pre_{324_PV_1,1}",0.0
"Pre_{103_PV_1,1}",0.0
"Pre_{314_PV_2,1}",0.0
"Pre_{102_PV_2,1}",0.0
"Pre_{314_PV_3,1}",0.0
"Pre_{320_PV_1,1}",0.0
"Pre_{101_PV_3,1}",0.0
"Pre_{319_PV_1,1}",0.0
"Pre_{314_PV_4,1}",0.0
"Pre_{310_PV_1,1}",0.0
"Pre_{215_PV_1,1}",0.0
"Pre_{313_PV_1,1}",0.0
"Pre_{101_PV_4,1}",0.0
"Pre_{119_PV_1,1}",0.0
"Pre_{104_WIND_2,1}",0.0
"Pre_{206_WIND_2,1}",0.0
"Pre_{323_WIND_2,1}",0.0
"Pre_{107_WIND_2,1}",0.0
"Pre_{318_WIND_2,1}",0.0
"Pre_{116_WIND_2,1}",0.0
"Pre_{201_WIND_2,1}",0.0
"Pre_{309_WIND_1,1}",9.907180940434337
"Pre_{219_WIND_2,1}",0.0
"Pre_{121_WIND_2,1}",0.0
"Pre_{221_WIND_2,1}",0.0
"Pre_{324_WIND_2,1}",0.0
"Pre_{115_WIND_2,1}",0.0
"Pre_{214_WIND_2,1}",0.0
"Pre_{106_WIND_2,1}",0.0
"Pre_{218_WIND_2,1}",0.0
"Pre_{113_WIND_2,1}",0.0
"Pre_{118_WIND_2,1}",0.0
"Pre_{301_WIND_2,1}",0.0
"Pre_{217_WIND_2,1}",0.0
"Pre_{224_WIND_2,1}",0.0
"Pre_{203_WIND_2,1}",0.0
"Pre_{308_WIND_2,1}",0.0
"Pre_{122_WIND_1,1}",8.837538301167388
"Pre_{220_WIND_2,1}",0.0
"Pre_{316_WIND_2,1}",0.0
"Pre_{304_WIND_2,1}",0.0
"Pre_{222_WIND_2,1}",0.0
"Pre_{209_WIND_2,1}",0.0
"Pre_{208_WIND_2,1}",0.0
"Pre_{112_WIND_2,1}",0.0
"Pre_{309_WIND_2,1}",0.0
"Pre_{109_WIND_2,1}",0.0
"Pre_{306_WIND_2,1}",0.0
"Pre_{310_WIND_2,1}",0.0
"Pre_{311_WIND_2,1}",0.0
"Pre_{314_WIND_2,1}",0.0
"Pre_{319_WIND_2,1}",0.0
"Pre_{302_WIND_2,1}",0.0
"Pre_{119_WIND_2,1}",0.0
"Pre_{312_WIND_2,1}",0.0
"Pre_{216_WIND_2,1}",0.0
"Pre_{124_WIND_2,1}",0.0
"Pre_{213_WIND_2,1}",0.0
"Pre_{320_WIND_2,1}",0.0
"Pre_{122_WIND_2,1}",0.0
"Pre_{117_WIND_2,1}",0.0
"Pre_{202_WIND_2,1}",0.0
"Pre_{322_WIND_2,1}",0.0
"Pre_{313_WIND_2,1}",0.0
"Pre_{111_WIND_2,1}",0.0
"Pre_{315_WIND_2,1}",0.0
"Pre_{204_WIND_2,1}",0.0
"Pre_{212_WIND_2,1}",0.0
"Pre_{321_WIND_2,1}",0.0
"Pre_{223_WIND_2,1}",0.0
"Pre_{305_WIND_2,1}",0.0
"Pre_{102_WIND_2,1}",0.0
"Pre_{114_WIND_2,1}",0.0
"Pre_{317_WIND_2,1}",0.0
"Pre_{303_WIND_2,1}",0.0
"Pre_{110_WIND_2,1}",0.0
"Pre_{210_WIND_2,1}",0.0
"Pre_{207_WIND_2,1}",0.0
"Pre_{120_WIND_2,1}",0.0
"Pre_{123_WIND_2,1}",0.0
"Pre_{215_WIND_2,1}",0.0
"Pre_{317_WIND_1,1}",5.466142412760625
"Pre_{325_WIND_2,1}",0.0
"Pre_{303_WIND_1,1}",7.81432977053592
"Pre_{105_WIND_2,1}",0.0
"Pre_{108_WIND_2,1}",0.0
"Pre_{307_WIND_2,1}",0.0
"Pre_{101_WIND_2,1}",0.0
"Pre_{103_WIND_2,1}",0.0
"Pre_{205_WIND_2,1}",0.0
"Pre_{211_WIND_2,1}",0.0
"Pre_{324_PV_3,2}",0.35000000000000003
"Pre_{312_PV_1,2}",0.522
"Pre_{102_PV_1,2}",0.176
"Pre_{101_PV_1,2}",0.18600000000000003
"Pre_{324_PV_2,2}",0.378
"Pre_{313_PV_2,2}",0.557
"Pre_{104_PV_1,2}",0.187
"Pre_{101_PV_2,2}",0.174
"Pre_{310_PV_2,2}",0.33
"Pre_{113_PV_1,2}",0.6070000000000001
"Pre_{314_PV_1,2}",0.34700000000000003
"Pre_{324_PV_1,2}",0.282
"Pre_{103_PV_1,2}",0.297
"Pre_{314_PV_2,2}",0.33799999999999997
"Pre_{102_PV_2,2}",0.179
"Pre_{314_PV_3,2}",0.5
"Pre_{320_PV_1,2}",0.391
"Pre_{101_PV_3,2}",0.17500000000000002
"Pre_{319_PV_1,2}",1.3390000000000002
"Pre_{314_PV_4,2}",0.33
"Pre_{310_PV_1,2}",0.336
"Pre_{215_PV_1,2}",0.89
"Pre_{313_PV_1,2}",0.488
"Pre_{101_PV_4,2}",0.18300000000000002
"Pre_{119_PV_1,2}",0.262
"Pre_{104_WIND_2,2}",0.0
"Pre_{206_WIND_2,2}",0.0
"Pre_{323_WIND_2,2}",0.0
"Pre_{107_WIND_2,2}",0.0
"Pre_{318_WIND_2,2}",0.0
"Pre_{116_WIND_2,2}",0.0
"Pre_{201_WIND_2,2}",0.0
"Pre_{309_WIND_1,2}",3.721170838679806
"Pre_{219_WIND_2,2}",0.0
"Pre_{121_WIND_2,2}",0.0
"Pre_{221_WIND_2,2}",0.0
"Pre_{324_WIND_2,2}",0.0
"Pre_{115_WIND_2,2}",0.0
"Pre_{214_WIND_2,2}",0.0
"Pre_{106_WIND_2,2}",0.0
"Pre_{218_WIND_2,2}",0.0
"Pre_{113_WIND_2,2}",0.0
"Pre_{118_WIND_2,2}",0.0
"Pre_{301_WIND_2,2}",0.0
"Pre_{217_WIND_2,2}",0.0
"Pre_{224_WIND_2,2}",0.0
"Pre_{203_WIND_2,2}",0.0
"Pre_{308_WIND_2,2}",0.0
"Pre_{122_WIND_1,2}",0.32821956565647153
"Pre_{220_WIND_2,2}",0.0
"Pre_{316_WIND_2,2}",0.0
"Pre_{304_WIND_2,2}",0.0
"Pre_{222_WIND_2,2}",0.0
"Pre_{209_WIND_2,2}",0.0
"Pre_{208_WIND_2,2}",0.0
"Pre_{112_WIND_2,2}",0.0
"Pre_{309_WIND_2,2}",0.0
"Pre_{109_WIND_2,2}",0.0
"Pre_{306_WIND_2,2}",0.0
"Pre_{310_WIND_2,2}",0.0
"Pre_{311_WIND_2,2}",0.0
"Pre_{314_WIND_2,2}",0.0
"Pre_{319_WIND_2,2}",0.0
"Pre_{302_WIND_2,2}",0.0
"Pre_{119_WIND_2,2}",0.0
"Pre_{312_WIND_2,2}",0.0
"Pre_{216_WIND_2,2}",0.0
"Pre_{124_WIND_2,2}",0.0
"Pre_{213_WIND_2,2}",0.0
"Pre_{320_WIND_2,2}",0.0
"Pre_{122_WIND_2,2}",0.0
"Pre_{117_WIND_2,2}",0.0
"Pre_{202_WIND_2,2}",0.0
"Pre_{322_WIND_2,2}",0.0
"Pre_{313_WIND_2,2}",0.0
"Pre_{111_WIND_2,2}",0.0
"Pre_{315_WIND_2,2}",0.0
"Pre_{204_WIND_2,2}",0.0
"Pre_{212_WIND_2,2}",0.0
"Pre_{321_WIND_2,2}",0.0
"Pre_{223_WIND_2,2}",0.0
"Pre_{305_WIND_2,2}",0.0
"Pre_{102_WIND_2,2}",0.0
"Pre_{114_WIND_2,2}",0.0
"Pre_{317_WIND_2,2}",0.0
"Pre_{303_WIND_2,2}",0.0
"Pre_{110_WIND_2,2}",0.0
"Pre_{210_WIND_2,2}",0.0
"Pre_{207_WIND_2,2}",0.0
"Pre_{120_WIND_2,2}",0.0
"Pre_{123_WIND_2,2}",0.0
"Pre_{215_WIND_2,2}",0.0
"Pre_{317_WIND_1,2}",1.2209999999999999
"Pre_{325_WIND_2,2}",0.0
"Pre_{303_WIND_1,2}",2.2088734791221656
"Pre_{105_WIND_2,2}",0.0
"Pre_{108_WIND_2,2}",0.0
"Pre_{307_WIND_2,2}",0.0
"Pre_{101_WIND_2,2}",0.0
"Pre_{103_WIND_2,2}",0.0
"Pre_{205_WIND_2,2}",0.0
"Pre_{211_WIND_2,2}",0.0
"Pre_{324_PV_3,3}",0.305
"Pre_{312_PV_1,3}",0.517
"Pre_{102_PV_1,3}",0.156
"Pre_{101_PV_1,3}",0.151
"Pre_{324_PV_2,3}",0.33799999999999997
"Pre_{313_PV_2,3}",0.483
"Pre_{104_PV_1,3}",0.054000000000000006
"Pre_{101_PV_2,3}",0.152
"Pre_{310_PV_2,3}",0.321
"Pre_{113_PV_1,3}",0.5870000000000001
"Pre_{314_PV_1,3}",0.354
"Pre_{324_PV_1,3}",0.289
"Pre_{103_PV_1,3}",0.184
"Pre_{314_PV_2,3}",0.318
"Pre_{102_PV_2,3}",0.161
"Pre_{314_PV_3,3}",0.474
"Pre_{320_PV_1,3}",0.332
"Pre_{101_PV_3,3}",0.153
"Pre_{319_PV_1,3}",1.149
"Pre_{314_PV_4,3}",0.34600000000000003
"Pre_{310_PV_1,3}",0.319
"Pre_{215_PV_1,3}",0.799
"Pre_{313_PV_1,3}",0.513
"Pre_{101_PV_4,3}",0.157
"Pre_{119_PV_1,3}",0.239
"Pre_{104_WIND_2,3}",0.0
"Pre_{206_WIND_2,3}",0.0
"Pre_{323_WIND_2,3}",0.0
"Pre_{107_WIND_2,3}",0.0
"Pre_{318_WIND_2,3}",0.0
"Pre_{116_WIND_2,3}",0.0
"Pre_{201_WIND_2,3}",0.0
"Pre_{309_WIND_1,3}",5.835998711105265
"Pre_{219_WIND_2,3}",0.0
"Pre_{121_WIND_2,3}",0.0
"Pre_{221_WIND_2,3}",0.0
"Pre_{324_WIND_2,3}",0.0
"Pre_{115_WIND_2,3}",0.0
"Pre_{214_WIND_2,3}",0.0
"Pre_{106_WIND_2,3}",0.0
"Pre_{218_WIND_2,3}",0.0
"Pre_{113_WIND_2,3}",0.0
"Pre_{118_WIND_2,3}",0.0
"Pre_{301_WIND_2,3}",0.0
"Pre_{217_WIND_2,3}",0.0
"Pre_{224_WIND_2,3}",0.0
"Pre_{203_WIND_2,3}",0.0
"Pre_{308_WIND_2,3}",0.0
"Pre_{122_WIND_1,3}",9.443823822214306
"Pre_{220_WIND_2,3}",0.0
"Pre_{316_WIND_2,3}",0.0
"Pre_{304_WIND_2,3}",0.0
"Pre_{222_WIND_2,3}",0.0
"Pre_{209_WIND_2,3}",0.0
"Pre_{208_WIND_2,3}",0.0
"Pre_{112_WIND_2,3}",0.0
"Pre_{309_WIND_2,3}",0.0
"Pre_{109_WIND_2,3}",0.0
"Pre_{306_WIND_2,3}",0.0
"Pre_{310_WIND_2,3}",0.0
"Pre_{311_WIND_2,3}",0.0
"Pre_{314_WIND_2,3}",0.0
"Pre_{319_WIND_2,3}",0.0
"Pre_{302_WIND_2,3}",0.0
"Pre_{119_WIND_2,3}",0.0
"Pre_{312_WIND_2,3}",0.0
"Pre_{216_WIND_2,3}",0.0
"Pre_{124_WIND_2,3}",0.0
"Pre_{213_WIND_2,3}",0.0
"Pre_{320_WIND_2,3}",0.0
"Pre_{122_WIND_2,3}",0.0
"Pre_{117_WIND_2,3}",0.0
"Pre_{202_WIND_2,3}",0.0
"Pre_{322_WIND_2,3}",0.0
"Pre_{313_WIND_2,3}",0.0
"Pre_{111_WIND_2,3}",0.0
"Pre_{315_WIND_2,3}",0.0
"Pre_{204_WIND_2,3}",0.0
"Pre_{212_WIND_2,3}",0.0
"Pre_{321_WIND_2,3}",0.0
"Pre_{223_WIND_2,3}",0.0
"Pre_{305_WIND_2,3}",0.0
"Pre_{102_WIND_2,3}",0.0
"Pre_{114_WIND_2,3}",0.0
"Pre_{317_WIND_2,3}",0.0
"Pre_{303_WIND_2,3}",0.0
"Pre_{110_WIND_2,3}",0.0
"Pre_{210_WIND_2,3}",0.0
"Pre_{207_WIND_2,3}",0.0
"Pre_{120_WIND_2,3}",0.0
"Pre_{123_WIND_2,3}",0.0
"Pre_{215_WIND_2,3}",0.0
"Pre_{317_WIND_1,3}",1.616
"Pre_{325_WIND_2,3}",0.0
"Pre_{303_WIND_1,3}",7.903345324758121
"Pre_{105_WIND_2,3}",0.0
"Pre_{108_WIND_2,3}",0.0
"Pre_{307_WIND_2,3}",0.0
"Pre_{101_WIND_2,3}",0.0
"Pre_{103_WIND_2,3}",0.0
"Pre_{205_WIND_2,3}",0.0
"Pre_{211_WIND_2,3}",0.0
"Fbr_{A3,1}",0.7356894709998852
"Fbr_{A1,1}",0.1802603860316948
"Fbr_{A2,1}",-0.18318617522105365
"Fbr_{A5,1}",0.5520907755868092
"Fbr_{A4,1}",0.441114769108042
"Fbr_{A7,1}",-2.2261337907794876
"Fbr_{A6,1}",0.7308870852426488
"Fbr_{A8,1}",-0.09828789335511594
"Fbr_{A9,1}",0.21815448404199056
"Fbr_{A10,1}",-0.43924384731845406
"Fbr_{AB1,1}",1.7077770736269593
"Fbr_{A11,1}",0.9310697803204088
"Fbr_{A12-1,1}",-0.25892998131086364
"Fbr_{A13-2,1}",-0.05645774216872766
"Fbr_{A14,1}",-0.536569506173247
"Fbr_{A15,1}",-0.36537568772377527
"Fbr_{A17,1}",-0.7626111184648482
"Fbr_{A16,1}",-0.9363348948224482
"Fbr_{A18,1}",0.7961460883096102
"Fbr_{A19,1}",-2.2690504893052976
"Fbr_{A21,1}",-1.6155560367430444
"Fbr_{A20,1}",0.4875692305544209
"Fbr_{AB2,1}",1.422326495562175
"Fbr_{A22,1}",-2.070255846329723
"Fbr_{A23,1}",-3.6831601719789817
"Fbr_{A25-1,1}",-3.25382446383671
"Fbr_{A26,1}",2.2261337907794876
"Fbr_{A25-2,1}",-3.2538244638367266
"Fbr_{A24,1}",1.9708307585044749
"Fbr_{A28,1}",4.1087480696834024
"Fbr_{A27,1}",-5.0
"Fbr_{A29,1}",-1.1624616988326117
"Fbr_{A30,1}",-3.8375383011673883
"Fbr_{A31-1,1}",-1.7948868399584135
"Fbr_{A31-2,1}",-1.794886839958409
"Fbr_{A32-2,1}",1.3946991570995926
"Fbr_{A32-1,1}",1.3946991570995997
"Fbr_{A33-2,1}",0.9281887463206488
"Fbr_{A33-1,1}",0.9281887463206488
"Fbr_{A34,1}",-5.0
"Fbr_{AB3,1}",3.22056560956853
"Fbr_{B2,1}",-0.5461042204444423
"Fbr_{B1,1}",-0.08417875965785024
"Fbr_{B3,1}",0.49387449622860957
"Fbr_{B5,1}",0.4095547484669634
"Fbr_{B4,1}",0.22115887209975216
"Fbr_{B7,1}",-1.1832638309687753
"Fbr_{B6,1}",0.8509225443618114
"Fbr_{B8,1}",-0.3930469409248092
"Fbr_{B9,1}",-0.09543108113279385
"Fbr_{B10,1}",-0.7192559349295279
"Fbr_{B11,1}",-1.037509819298245
"Fbr_{B13-2,1}",-1.0843219146113388
"Fbr_{B12-1,1}",-1.3725013374869046
"Fbr_{B15,1}",-1.4776267242584904
"Fbr_{B14,1}",-0.8895127568089543
"Fbr_{B17,1}",-2.057164777824448
"Fbr_{B16,1}",-1.4603594709544754
"Fbr_{B19,1}",-1.1039350379868638
"Fbr_{B18,1}",-1.2459371897765674
"Fbr_{B20,1}",-0.1858617634487784
"Fbr_{B21,1}",-3.34892973863416
"Fbr_{B22,1}",-3.6313197701376265
"Fbr_{B23,1}",-2.714150277537741
"Fbr_{B26,1}",1.1832638309687753
"Fbr_{B25-1,1}",-0.614083898824775
"Fbr_{B24,1}",-1.163894439497401
"Fbr_{B25-2,1}",-0.614083898824775
"Fbr_{B27,1}",-1.1030263545508197
"Fbr_{B28,1}",-2.0550262179229506
"Fbr_{B29,1}",2.0113266559000076
"Fbr_{B30,1}",0.10621259911770861
"Fbr_{B31-2,1}",-0.37629975135525934
"Fbr_{B31-1,1}",-0.37629975135525934
"Fbr_{B32-1,1}",-1.7786702181334149
"Fbr_{B32-2,1}",-1.7786702181333953
"Fbr_{B33-1,1}",-2.3098752456141067
"Fbr_{B33-2,1}",-2.3098752456141067
"Fbr_{B34,1}",-0.10621259911770861
"Fbr_{C1,1}",0.2912967830181379
"Fbr_{C2,1}",-1.7047472174807123
"Fbr_{C3,1}",0.757602683809901
"Fbr_{C5,1}",0.5510827112325203
"Fbr_{C4,1}",-0.8488343709301308
"Fbr_{C7,1}",4.0
"Fbr_{C6,1}",1.0165029686341684
"Fbr_{C8,1}",-1.2982115334143414
"Fbr_{C9,1}",0.3264435143993748
"Fbr_{C10,1}",-0.274799641441164
"Fbr_{C11,1}",-0.45029520078818047
"Fbr_{C13-2,1}",0.2612791940118195
"Fbr_{C12-1,1}",-1.75
"Fbr_{C15,1}",3.3357197275247805
"Fbr_{C14,1}",3.477036385497797
"Fbr_{C16,1}",-0.3639207006648001
"Fbr_{C17,1}",-0.5073257821546433
"Fbr_{C19,1}",1.9994364075884432
"Fbr_{C18,1}",1.1136792772445738
"Fbr_{C20,1}",1.368402553240899
"Fbr_{C21,1}",1.4599913921292382
"Fbr_{C22,1}",0.8728257756433674
"Fbr_{C23,1}",0.8213395221568643
"Fbr_{C24,1}",0.30543542745322316
"Fbr_{C25-1,1}",0.8847649855470725
"Fbr_{C25-2,1}",0.8847649855470725
"Fbr_{C26,1}",-4.0
"Fbr_{C28,1}",0.7329836664964232
"Fbr_{C27,1}",-0.21347515267582484
"Fbr_{C30,1}",0.25266726008480234
"Fbr_{C29,1}",5.0
"Fbr_{C31-2,1}",-1.0110986155894732
"Fbr_{CB-1,1}",5.0
"Fbr_{C31-1,1}",-1.0110986155894741
"Fbr_{C32-2,1}",-0.1830842911412619
"Fbr_{C32-1,1}",-0.18308429114126223
"Fbr_{C33-2,1}",-0.5717348100465253
"Fbr_{C33-1,1}",-0.5717348100465253
"Fbr_{C34,1}",-0.25266726008480234
"Fbr_{C35,1}",1.189347547679551
"Fbr_{CA-1,1}",1.189347547679551
"Fbr_{A3,2}",0.915956683523893
"Fbr_{A1,2}",0.2209555425334432
"Fbr_{A2,2}",0.10814887301634878
"Fbr_{A5,2}",0.6885224990391942
"Fbr_{A4,2}",0.5156268084030214
"Fbr_{A7,2}",-1.653746501584127
"Fbr_{A6,2}",0.40399720638995057
"Fbr_{A8,2}",0.022279783694249627
"Fbr_{A9,2}",0.2631912949519633
"Fbr_{A10,2}",-0.5618450058309813
"Fbr_{AB1,2}",0.9409927068979398
